profile	Cruise	Site	DataOwner	Rawfilename	Instrument	CTDrosettefilename	yyyy-mm-dd hh:mm	Latitude 	Longitude	aa	exp	Pixel size	Particle filename	Plankton filename	Project
gf384c12	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210819232718	uvp5	10384012	2021-08-19 23:27:18	31.7548	-63.98433	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c12.tsv	export_detailed_20240422_11_04_ZOO_gf384c12.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf384c13	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210820063709	uvp5	10384013	2021-08-20 06:37:09	31.66747	-64.1572	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c13.tsv	export_detailed_20240422_11_04_ZOO_gf384c13.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf384c14	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210820105829	uvp5	10384014	2021-08-20 10:58:29	31.66687	-64.153	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c14.tsv	export_detailed_20240422_11_04_ZOO_gf384c14.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf384c15	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210820152806	uvp5	10384015	2021-08-20 15:28:06	31.66687	-64.13613	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c15.tsv	export_detailed_20240422_11_04_ZOO_gf384c15.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf384c16	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210820182114	uvp5	10384016	2021-08-20 18:21:14	31.67407	-64.11807	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c16.tsv	export_detailed_20240422_11_04_ZOO_gf384c16.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf384c17	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210820211231	uvp5	10384017	2021-08-20 21:12:31	31.69213	-64.1012	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c17.tsv	export_detailed_20240422_11_04_ZOO_gf384c17.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf384c18	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210821013706	uvp5	10384018	2021-08-21 01:37:06	31.77527	-64.01987	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c18.tsv	export_detailed_20240422_11_04_ZOO_gf384c18.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf384c2	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210815213806	uvp5	10384002	2021-08-15 21:38:06	31.7536	-63.98433	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c2.tsv	export_detailed_20240422_11_04_ZOO_gf384c2.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf384c7	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210818200425	uvp5	10384007	2021-08-18 20:04:25	31.97107	-64.37467	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c7.tsv	export_detailed_20240422_11_04_ZOO_gf384c7.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf384c9	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210819045317	uvp5	10384009	2021-08-19 04:53:17	31.84153	-63.8024	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c9.tsv	export_detailed_20240422_11_04_ZOO_gf384c9.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf385c1	sn209_ae2117_bats385	gf	joshua stone(stone@sc.edu)	HDR20210912022526	uvp5	10385001	2021-09-12 02:25:26	31.75	-63.96667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf385c1.tsv	export_detailed_20240422_11_04_ZOO_gf385c1.tsv	uvp5_sn209_ae2117_bats385
gf385c10	sn209_ae2117_bats385	gf	joshua stone(stone@sc.edu)	HDR20210913212620	uvp5	10385010	2021-09-13 21:26:20	31.61667	-64.21667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf385c10.tsv	export_detailed_20240422_11_04_ZOO_gf385c10.tsv	uvp5_sn209_ae2117_bats385
gf385c17	sn209_ae2117_bats385	gf	joshua stone(stone@sc.edu)	HDR20210914161531	uvp5	10385017	2021-09-14 16:15:31	31.96667	-64.36667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf385c17.tsv	export_detailed_20240422_11_04_ZOO_gf385c17.tsv	uvp5_sn209_ae2117_bats385
gf385c18	sn209_ae2117_bats385	gf	joshua stone(stone@sc.edu)	HDR20210914231116	uvp5	10385018	2021-09-14 23:11:16	31.53333	-63.58333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf385c18.tsv	export_detailed_20240422_11_04_ZOO_gf385c18.tsv	uvp5_sn209_ae2117_bats385
gf385c2	sn209_ae2117_bats385	gf	joshua stone(stone@sc.edu)	HDR20210912130737	uvp5	10385002	2021-09-12 13:07:37	31.66667	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf385c2.tsv	export_detailed_20240422_11_04_ZOO_gf385c2.tsv	uvp5_sn209_ae2117_bats385
gf385c4	sn209_ae2117_bats385	gf	joshua stone(stone@sc.edu)	HDR20210912190155	uvp5	10385004	2021-09-12 19:01:55	31.75	-63.98333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf385c4.tsv	export_detailed_20240422_11_04_ZOO_gf385c4.tsv	uvp5_sn209_ae2117_bats385
gf385c8	sn209_ae2117_bats385	gf	joshua stone(stone@sc.edu)	HDR20210913150616	uvp5	10385008	2021-09-13 15:06:16	31.63333	-64.18333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf385c8.tsv	export_detailed_20240422_11_04_ZOO_gf385c8.tsv	uvp5_sn209_ae2117_bats385
gf385c9	sn209_ae2117_bats385	gf	joshua stone(stone@sc.edu)	HDR20210913180603	uvp5	10385009	2021-09-13 18:06:03	31.61667	-64.2	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf385c9.tsv	export_detailed_20240422_11_04_ZOO_gf385c9.tsv	uvp5_sn209_ae2117_bats385
gf386c10	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211006160129	uvp5	10386010	2021-10-06 16:01:29	31.65	-64.18333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c10.tsv	no data available	uvp5_sn209_ae2120_bats386_hs1416
gf386c14	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211007133022	uvp5	10386014	2021-10-07 13:30:22	31.66667	-65.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c14.tsv	export_detailed_20240422_11_04_ZOO_gf386c14.tsv	uvp5_sn209_ae2120_bats386_hs1416
gf386c15	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211007160208	uvp5	10386015	2021-10-07 16:02:08	31.66667	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c15.tsv	export_detailed_20240422_11_04_ZOO_gf386c15.tsv	uvp5_sn209_ae2120_bats386_hs1416
gf386c16	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211007173051	uvp5	10386016	2021-10-07 17:30:51	31.66667	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c16.tsv	export_detailed_20240422_11_04_ZOO_gf386c16.tsv	uvp5_sn209_ae2120_bats386_hs1416
gf386c17	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211007193245	uvp5	10386017	2021-10-07 19:32:45	31.75	-63.98333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c17.tsv	export_detailed_20240422_11_04_ZOO_gf386c17.tsv	uvp5_sn209_ae2120_bats386_hs1416
gf386c18	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211007235209	uvp5	10386018	2021-10-07 23:52:09	31.63333	-64.43333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c18.tsv	export_detailed_20240422_11_04_ZOO_gf386c18.tsv	uvp5_sn209_ae2120_bats386_hs1416
gf386c1a	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211004172427	uvp5	10386001	2021-10-04 17:24:27	31.75	-63.98333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c1a.tsv	no data available	uvp5_sn209_ae2120_bats386_hs1416
gf386c1b	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211004173542	uvp5	10386001	2021-10-04 17:35:42	31.75	-63.98333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c1b.tsv	export_detailed_20240422_11_04_ZOO_gf386c1b.tsv	uvp5_sn209_ae2120_bats386_hs1416
gf386c2	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211004194850	uvp5	10386002	2021-10-04 19:48:50	31.75	-63.98333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c2.tsv	no data available	uvp5_sn209_ae2120_bats386_hs1416
gf386c3a	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211005001630	uvp5	10386003	2021-10-05 00:16:30	31.65	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c3a.tsv	no data available	uvp5_sn209_ae2120_bats386_hs1416
gf386c3b	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211005002540	uvp5	10386003	2021-10-05 00:25:40	31.65	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c3b.tsv	export_detailed_20240422_11_04_ZOO_gf386c3b.tsv	uvp5_sn209_ae2120_bats386_hs1416
gf386c4	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211005065110	uvp5	10386004	2021-10-05 06:51:10	31.16667	-64.31667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c4.tsv	export_detailed_20240422_11_04_ZOO_gf386c4.tsv	uvp5_sn209_ae2120_bats386_hs1416
gf386c7	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211006034543	uvp5	10386007	2021-10-06 03:45:43	31.35	-63.95	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c7.tsv	export_detailed_20240422_11_04_ZOO_gf386c7.tsv	uvp5_sn209_ae2120_bats386_hs1416
gf386c9	sn209_ae2120_bats386_hs1416	gf	josh stone(stone@sc.edu)	HDR20211006120331	uvp5	10386009	2021-10-06 12:03:31	31.65	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf386c9.tsv	export_detailed_20240422_11_04_ZOO_gf386c9.tsv	uvp5_sn209_ae2120_bats386_hs1416
gf387c1	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211116231520	uvp5	10387001	2021-11-16 23:15:20	31.75	-63.98333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c1.tsv	export_detailed_20240422_11_04_ZOO_gf387c1.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c10	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211119030951	uvp5	10387010	2021-11-19 03:09:51	31.78333	-64.73333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c10.tsv	export_detailed_20240422_11_04_ZOO_gf387c10.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c16	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211119235434	uvp5	10387016	2021-11-19 23:54:34	31.96667	-64.38333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c16.tsv	export_detailed_20240422_11_04_ZOO_gf387c16.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c18	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211120122920	uvp5	10387018	2021-11-20 12:29:20	31.71667	-64.48333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c18.tsv	export_detailed_20240422_11_04_ZOO_gf387c18.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c19	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211121003327	uvp5	10387019	2021-11-21 00:33:27	31.76667	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c19.tsv	export_detailed_20240422_11_04_ZOO_gf387c19.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c2	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211117120225	uvp5	10387002	2021-11-17 12:02:25	31.66667	-63.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c2.tsv	export_detailed_20240422_11_04_ZOO_gf387c2.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c20	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211121094749	uvp5	10387020	2021-11-21 09:47:49	31.18333	-64.33333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c20.tsv	export_detailed_20240422_11_04_ZOO_gf387c20.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c21	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211121171735	uvp5	10387021	2021-11-21 17:17:35	31.61667	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c21.tsv	export_detailed_20240422_11_04_ZOO_gf387c21.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c22	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211121184928	uvp5	10387022	2021-11-21 18:49:28	31.65	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c22.tsv	export_detailed_20240422_11_04_ZOO_gf387c22.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c23	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211121211750	uvp5	10387023	2021-11-21 21:17:50	31.66667	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c23.tsv	export_detailed_20240422_11_04_ZOO_gf387c23.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c3	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211117193325	uvp5	10387003	2021-11-17 19:33:25	31.66667	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c3.tsv	export_detailed_20240422_11_04_ZOO_gf387c3.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c6	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211118125140	uvp5	10387006	2021-11-18 12:51:40	31.66667	-64.18333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c6.tsv	export_detailed_20240422_11_04_ZOO_gf387c6.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c7	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211118161055	uvp5	10387007	2021-11-18 16:10:55	31.65	-64.21667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c7.tsv	export_detailed_20240422_11_04_ZOO_gf387c7.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c8	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211118184542	uvp5	10387008	2021-11-18 18:45:42	31.66667	-64.23333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c8.tsv	export_detailed_20240422_11_04_ZOO_gf387c8.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf387c9	sn209_ae2124_bats387_hs1418_hs1419	gf	joshua stone(stone@sc.edu)	HDR20211118224223	uvp5	10387009	2021-11-18 22:42:23	31.68333	-64.25	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf387c9.tsv	export_detailed_20240422_11_04_ZOO_gf387c9.tsv	uvp5_sn209_ae2124_bats387_hs1418_hs1419
gf388c11	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211212185710	uvp5	10388011	2021-12-12 18:57:10	31.65	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c11.tsv	export_detailed_20240422_11_04_ZOO_gf388c11.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c12	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211212233737	uvp5	10388012	2021-12-12 23:37:37	31.53333	-63.58333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c12.tsv	export_detailed_20240422_11_04_ZOO_gf388c12.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c13	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211213032315	uvp5	10388013	2021-12-13 03:23:15	31.21667	-63.36667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c13.tsv	export_detailed_20240422_11_04_ZOO_gf388c13.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c14	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211213065115	uvp5	10388014	2021-12-13 06:51:15	31.33333	-63.71667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c14.tsv	export_detailed_20240422_11_04_ZOO_gf388c14.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c15	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211213102735	uvp5	10388015	2021-12-13 10:27:35	31.35	-63.95	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c15.tsv	export_detailed_20240422_11_04_ZOO_gf388c15.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c16	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211213164402	uvp5	10388016	2021-12-13 16:44:02	31.7	-64.13335	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c16.tsv	export_detailed_20240422_11_04_ZOO_gf388c16.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c17	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211213181058	uvp5	10388017	2021-12-13 18:10:58	31.65	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c17.tsv	export_detailed_20240422_11_04_ZOO_gf388c17.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c18	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211213212441	uvp5	10388018	2021-12-13 21:24:41	31.66667	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c18.tsv	export_detailed_20240422_11_04_ZOO_gf388c18.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c19	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211214075813	uvp5	10388019	2021-12-14 07:58:13	31.65	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c19.tsv	export_detailed_20240422_11_04_ZOO_gf388c19.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c2	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211210113458	uvp5	10388002	2021-12-10 11:34:58	29.66667	-64.45	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c2.tsv	export_detailed_20240422_11_04_ZOO_gf388c2.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c20	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211214124316	uvp5	10388020	2021-12-14 12:43:16	31.48333	-64.51667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c20.tsv	export_detailed_20240422_11_04_ZOO_gf388c20.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c21	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211214161015	uvp5	10388021	2021-12-14 16:10:15	31.65	-64.21667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c21.tsv	export_detailed_20240422_11_04_ZOO_gf388c21.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c22	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211214183404	uvp5	10388022	2021-12-14 18:34:04	31.63333	-64.23333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c22.tsv	export_detailed_20240422_11_04_ZOO_gf388c22.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c23	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211214222830	uvp5	10388023	2021-12-14 22:28:30	31.65	-64.25	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c23.tsv	export_detailed_20240422_11_04_ZOO_gf388c23.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c24	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211215084928	uvp5	10388024	2021-12-15 08:49:28	31.78333	-64.73333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c24.tsv	export_detailed_20240422_11_04_ZOO_gf388c24.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c25	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211215131927	uvp5	10388025	2021-12-15 13:19:27	31.61667	-64.53333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c25.tsv	export_detailed_20240422_11_04_ZOO_gf388c25.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c26	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211215190522	uvp5	10388026	2021-12-15 19:05:22	31.83333	-63.8	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c26.tsv	export_detailed_20240422_11_04_ZOO_gf388c26.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c3	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211211005752	uvp5	10388003	2021-12-11 00:57:52	31.16667	-64.31667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c3.tsv	export_detailed_20240422_11_04_ZOO_gf388c3.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c4	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211211053322	uvp5	10388004	2021-12-11 05:33:22	31.66667	-64.15002	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c4.tsv	export_detailed_20240422_11_04_ZOO_gf388c4.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf388c5	sn209_ae2126_bats388_hs1421	gf	joshua stone(stone@sc.edu)	HDR20211211124524	uvp5	10388005	2021-12-11 12:45:24	31.96667	-64.36667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf388c5.tsv	export_detailed_20240422_11_04_ZOO_gf388c5.tsv	uvp5_sn209_ae2126_bats388_hs1421
gf389c10	sn209_ae2201_bats389_hs1422_hs1423	gf	joshua stone(stone@sc.edu)	HDR20220114015409	uvp5	10389010	2022-01-14 01:54:09	31.66667	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf389c10.tsv	no data available	uvp5_sn209_ae2201_bats389_hs1422_hs1423
gf389c2	sn209_ae2201_bats389_hs1422_hs1423	gf	joshua stone(stone@sc.edu)	HDR20220112120705	uvp5	10389002	2022-01-12 12:07:05	31.66667	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf389c2.tsv	export_detailed_20240422_11_04_ZOO_gf389c2.tsv	uvp5_sn209_ae2201_bats389_hs1422_hs1423
gf389c3	sn209_ae2201_bats389_hs1422_hs1423	gf	joshua stone(stone@sc.edu)	HDR20220112183839	uvp5	10389003	2022-01-12 18:38:39	31.66667	-64.15002	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf389c3.tsv	export_detailed_20240422_11_04_ZOO_gf389c3.tsv	uvp5_sn209_ae2201_bats389_hs1422_hs1423
gf389c4	sn209_ae2201_bats389_hs1422_hs1423	gf	joshua stone(stone@sc.edu)	HDR20220113000849	uvp5	10389004	2022-01-13 00:08:49	31.65	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf389c4.tsv	export_detailed_20240422_11_04_ZOO_gf389c4.tsv	uvp5_sn209_ae2201_bats389_hs1422_hs1423
gf389c5	sn209_ae2201_bats389_hs1422_hs1423	gf	joshua stone(stone@sc.edu)	HDR20220113080326	uvp5	10389005	2022-01-13 08:03:26	31.65	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf389c5.tsv	export_detailed_20240422_11_04_ZOO_gf389c5.tsv	uvp5_sn209_ae2201_bats389_hs1422_hs1423
gf389c6	sn209_ae2201_bats389_hs1422_hs1423	gf	joshua stone(stone@sc.edu)	HDR20220113123604	uvp5	10389006	2022-01-13 12:36:04	31.66667	-64.15002	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf389c6.tsv	export_detailed_20240422_11_04_ZOO_gf389c6.tsv	uvp5_sn209_ae2201_bats389_hs1422_hs1423
gf389c7	sn209_ae2201_bats389_hs1422_hs1423	gf	joshua stone(stone@sc.edu)	HDR20220113160109	uvp5	10389007	2022-01-13 16:01:09	31.66667	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf389c7.tsv	export_detailed_20240422_11_04_ZOO_gf389c7.tsv	uvp5_sn209_ae2201_bats389_hs1422_hs1423
gf389c8	sn209_ae2201_bats389_hs1422_hs1423	gf	joshua stone(stone@sc.edu)	HDR20220113181822	uvp5	10389008	2022-01-13 18:18:22	31.68333	-64.16667	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf389c8.tsv	export_detailed_20240422_11_04_ZOO_gf389c8.tsv	uvp5_sn209_ae2201_bats389_hs1422_hs1423
gf389c9	sn209_ae2201_bats389_hs1422_hs1423	gf	joshua stone(stone@sc.edu)	HDR20220113233557	uvp5	10389009	2022-01-13 23:35:57	31.76667	-64.05002	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf389c9.tsv	export_detailed_20240422_11_04_ZOO_gf389c9.tsv	uvp5_sn209_ae2201_bats389_hs1422_hs1423
hs1393c4	sn209_hs1393_ae2018	HS	js(stone@sc.edu)	HDR20201115033023	uvp5	61393004	2020-11-15 03:30:23	31.78333	-64.73333	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_hs1393c4.tsv	export_detailed_20240422_11_04_ZOO_hs1393c4.tsv	uvp5_sn209_ae2018_hs1393
hs1396c1	ae2021	hs	joshua stone(stone@sc.edu)	HDR20201209220218	uvp5	61396001	2020-12-09 22:02:18	32.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_hs1396c1.tsv	export_detailed_20240422_11_04_ZOO_hs1396c1.tsv	uvp5_sn209_ae2021_bats376
